Hostname,Host groups,MAC address,OS version,Manufacturer,Last seen,Asset management,Sensor ID,Tags,Site name,Platform
LAXBN-FD03,2d6996de01304da5a7f97b91c1bf0174,C4-C6-E6-96-8F-BA,Windows 11,LENOVO,2026-03-05T21:29:34Z,Managed,58db2f86d56549ea81eedc056bdb7c8e,SensorGroupingTags/Hollywood_Volume,Default-First-Site-Name,Windows
LAXBNCAPS01,2d6996de01304da5a7f97b91c1bf0174,"BC-24-11-74-D1-DA, BC-24-11-E5-14-3C",Windows 10,QEMU,2026-03-05T21:33:05Z,Managed,e31bc5d547824a1e8415d915f61111d6,SensorGroupingTags/Hollywood_Volume,,Windows
LAXBNPR7-001,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-7C-29,Windows 10,"Oracle America, Inc",2026-03-05T21:45:41Z,Managed,1c514760fa1047c1aa428bcbdbc67ed8,SensorGroupingTags/Hollywood_Volume,,Windows
LAXBNPR7-003,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B8-7C,Windows 10,"Oracle America, Inc",2026-03-05T21:47:50Z,Managed,d0ea4272914d47dfbd57338ecbcd1efc,SensorGroupingTags/Hollywood_Volume,,Windows
LAXBNPR7-005,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-BA-02,Windows 10,"Oracle America, Inc",2026-03-05T21:44:34Z,Managed,1abe9581215a4422804b4215229bbd43,SensorGroupingTags/Hollywood_Volume,,Windows
LAXBNPR7-008,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-3D-8E,Windows 10,"Oracle America, Inc",2026-03-01T10:30:24Z,Managed,1cd4cd8e0bca455180192ecd9e0e9b1f,SensorGroupingTags/Hollywood_Volume,,Windows
LAXBNPR7-009,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-AD-BC,Windows 10,"Oracle America, Inc",2026-03-05T22:02:35Z,Managed,65dab8d18abd482399874bcb6b07bc1b,SensorGroupingTags/Hollywood_Volume,,Windows
LAXBNPR7-010,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-AE-42,Windows 10,"Oracle America, Inc",2026-03-05T21:49:07Z,Managed,e7a1fc968a5e4be08ed5046cfcb619f0,SensorGroupingTags/Hollywood_Volume,,Windows
LAXBNPR7-012,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-B7-D5,Windows 10,"Oracle America, Inc",2026-03-05T21:37:19Z,Managed,b8e4ec72b9b040079325e97a7788dbd1,SensorGroupingTags/Hollywood_Volume,,Windows
LAXBNPR7-013,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-53-6C,Windows 10,"Oracle America, Inc",2026-03-05T22:05:31Z,Managed,480a6858031f42699aa8d8c22ffde7b8,SensorGroupingTags/Hollywood_Volume,,Windows
LAXBNPR7-014,2d6996de01304da5a7f97b91c1bf0174,00-A0-A4-2C-AE-26,Windows 10,"Oracle America, Inc",2026-03-05T21:43:20Z,Managed,e9a5262704014e57b252adfc9dd6363a,SensorGroupingTags/Hollywood_Volume,,Windows
LAXKNCAPS-000,eb1b27a9dd534c939ff995bb7d1b6383,BC-24-11-E5-94-F5,Windows Server 2022,QEMU,2026-03-05T21:40:54Z,Managed,7f071d4794654abeade0f1f61ba9f170,SensorGroupingTags/Hollywood_Grande,,Windows
LAXKNPR7-001,eb1b27a9dd534c939ff995bb7d1b6383,00-A0-A4-2C-3F-A7,Windows 10,"Oracle America, Inc",2026-03-05T22:02:20Z,Managed,c53da0e33fb740c6b7b36cd2a177ae46,SensorGroupingTags/Hollywood_Grande,,Windows
LAXKNPR7-003,eb1b27a9dd534c939ff995bb7d1b6383,00-A0-A4-2C-3E-5B,Windows 10,"Oracle America, Inc",2026-03-05T21:47:47Z,Managed,4cf36e9b83bf42feabf9d5c3b556122a,SensorGroupingTags/Hollywood_Grande,,Windows
LAXKNPR7-004,eb1b27a9dd534c939ff995bb7d1b6383,00-A0-A4-2C-16-E6,Windows 10,"Oracle America, Inc",2026-03-05T22:04:05Z,Managed,6b9fca95c9c14bb28fecec155f2e2e54,SensorGroupingTags/Hollywood_Grande,,Windows
LAXKNPR7-005,eb1b27a9dd534c939ff995bb7d1b6383,00-A0-A4-2C-17-84,Windows 10,"Oracle America, Inc",2026-03-05T21:41:33Z,Managed,e0cf307f89ef4a0a8234a5aec4bf70b5,SensorGroupingTags/Hollywood_Grande,,Windows
LAXKNPR7-006,eb1b27a9dd534c939ff995bb7d1b6383,00-A0-A4-2C-4F-DD,Windows 10,"Oracle America, Inc",2026-03-05T22:03:26Z,Managed,98e188acb2264abfbf27f6ca2f3a6ce5,SensorGroupingTags/Hollywood_Grande,,Windows
LAXKNPR7-007,eb1b27a9dd534c939ff995bb7d1b6383,00-A0-A4-2C-16-DE,Windows 10,"Oracle America, Inc",2026-03-05T21:57:08Z,Managed,06585be12cd64299ba522997d052d3d7,SensorGroupingTags/Hollywood_Grande,,Windows
LAXKNPR7-009,eb1b27a9dd534c939ff995bb7d1b6383,00-A0-A4-2C-5D-BE,Windows 10,"Oracle America, Inc",2026-03-05T22:01:54Z,Managed,dccecc90dc7844faabe231ea1a31bda2,SensorGroupingTags/Hollywood_Grande,,Windows
LAXKNPR7-010,eb1b27a9dd534c939ff995bb7d1b6383,00-A0-A4-2C-15-4C,Windows 10,"Oracle America, Inc",2026-03-05T21:37:40Z,Managed,cd406aab8b4b400995b17a4cbb95a76d,SensorGroupingTags/Hollywood_Grande,,Windows
LAXKNPR7-012,eb1b27a9dd534c939ff995bb7d1b6383,00-A0-A4-2C-14-8F,Windows 10,"Oracle America, Inc",2026-03-05T21:53:52Z,Managed,d44c22fddfb548249fae3a001d38c038,SensorGroupingTags/Hollywood_Grande,,Windows
LAXKNPR7-013,eb1b27a9dd534c939ff995bb7d1b6383,00-A0-A4-2C-15-CC,Windows 10,"Oracle America, Inc",2026-03-05T21:55:04Z,Managed,3ceedfb7bed745f2801a46ac23e85bb6,SensorGroupingTags/Hollywood_Grande,,Windows
LAXKNPR7-014,eb1b27a9dd534c939ff995bb7d1b6383,00-A0-A4-2C-15-E9,Windows 10,"Oracle America, Inc",2026-03-05T22:03:24Z,Managed,d5b295c88e8849dbb421f3b7e4fd58b0,SensorGroupingTags/Hollywood_Grande,,Windows
LAXKNPR7-015,eb1b27a9dd534c939ff995bb7d1b6383,00-A0-A4-2C-3E-71,Windows 10,"Oracle America, Inc",2026-03-05T21:55:39Z,Managed,7013a7c618c24758963f3b140b07ca89,SensorGroupingTags/Hollywood_Grande,,Windows
LAXTH-001,eb1b27a9dd534c939ff995bb7d1b6383,"48-2A-E3-72-CD-2E, 10-91-D1-05-44-ED",Windows 11,LENOVO,2026-03-05T20:14:16Z,Managed,9ca7cd4cf2f1438196368b063f0a620b,SensorGroupingTags/Hollywood_Grande,Default-First-Site-Name,Windows
LAXTH-BARTECH,eb1b27a9dd534c939ff995bb7d1b6383,B8-CB-29-A2-AC-DD,Windows Server 2016,Dell Inc.,2026-03-05T21:47:09Z,Managed,4ac630056714480dbb9118dbb6828c02,SensorGroupingTags/Hollywood_Grande,Default-First-Site-Name,Windows
LAXTH-DC,eb1b27a9dd534c939ff995bb7d1b6383,"B8-CB-29-A9-76-60, B8-CB-29-A9-76-61",Windows Server 2019,Dell Inc.,2026-03-05T21:51:15Z,Managed,91cf0014f3cf40db98e2e7d330653be0,SensorGroupingTags/Hollywood_Grande,Default-First-Site-Name,Windows
LAXTH-DC1,eb1b27a9dd534c939ff995bb7d1b6383,B4-7A-F1-2F-74-55,Windows Server 2019,HPE,2026-03-05T21:32:52Z,Managed,6e08ae7cc4cc4c168b278714a700f5a3,SensorGroupingTags/Hollywood_Grande,Default-First-Site-Name,Windows
LAXTH-FPS,eb1b27a9dd534c939ff995bb7d1b6383,"1C-72-1D-FE-A9-BB, 1C-72-1D-FE-A9-BE, 1C-72-1D-FE-A9-BF",Windows Server 2019,Dell Inc.,2026-03-05T21:58:42Z,Managed,27573029fad14b4bad1e04b0e8d3fbea,SensorGroupingTags/Hollywood_Grande,Default-First-Site-Name,Windows
LAXTH-IFC,eb1b27a9dd534c939ff995bb7d1b6383,B8-CB-29-A2-AD-56,Windows Server 2012 R2,Dell Inc.,2026-03-05T22:05:14Z,Managed,5292ce047f584d74a01bcc587e4cd049,SensorGroupingTags/Hollywood_Grande,Default-First-Site-Name,Windows
LAXTH-LSTEMP,eb1b27a9dd534c939ff995bb7d1b6383,00-68-EB-B6-AE-D4,Windows 11,HP,2026-03-05T20:22:59Z,Managed,2a10ba2ba4a54290ae292ff0483bfec8,SensorGroupingTags/Hollywood_Grande,Default-First-Site-Name,Windows
LAXTH-LUTRON,eb1b27a9dd534c939ff995bb7d1b6383,B4-7A-F1-2F-57-D1,Windows Server 2016,HPE,2026-03-05T22:04:11Z,Managed,e11e2185b52a4369ab0b0b1800215fc4,SensorGroupingTags/Hollywood_Grande,,Windows
LAXTH-POSVDRS,eb1b27a9dd534c939ff995bb7d1b6383,D8-BB-C1-81-D8-1C,Windows 10,LENOVO,2026-03-05T21:39:03Z,Managed,5f8e2f6461d143c993d2716e47b5a2f9,SensorGroupingTags/Hollywood_Grande,,Windows
LAXTH-WS1,eb1b27a9dd534c939ff995bb7d1b6383,D8-BB-C1-2E-35-4C,Windows 11,LENOVO,2026-03-05T21:48:07Z,Managed,c6bb3962a61d4c5aaec55433e6cbbb63,SensorGroupingTags/Hollywood_Grande,Default-First-Site-Name,Windows
LAXTH-WS9,eb1b27a9dd534c939ff995bb7d1b6383,D8-BB-C1-2E-35-40,Windows 11,LENOVO,2026-03-05T21:35:09Z,Managed,7d20c879640c43e28e97f0bbe6a0327e,SensorGroupingTags/Hollywood_Grande,Default-First-Site-Name,Windows
LAXTHCSEC1,eb1b27a9dd534c939ff995bb7d1b6383,D8-BB-C1-2E-35-4D,Windows 11,LENOVO,2026-03-05T21:42:48Z,Managed,7323c938fda0450c8beb112298ec3b6d,SensorGroupingTags/Hollywood_Grande,Default-First-Site-Name,Windows
LAXTHFPIFC,eb1b27a9dd534c939ff995bb7d1b6383,D8-BB-C1-7B-65-49,Windows 10,LENOVO,2026-03-05T21:31:12Z,Managed,f8e68740f7834cb89de03ce77d0af2a0,SensorGroupingTags/Hollywood_Grande,,Windows
LAXTHL05,eb1b27a9dd534c939ff995bb7d1b6383,"48-2A-E3-47-B0-34, 6C-F6-DA-EF-8B-4D",Windows 11,LENOVO,2026-03-05T21:32:38Z,Managed,0f3b3d83fe644800bcf65f5a1525852e,SensorGroupingTags/Hollywood_Grande,Default-First-Site-Name,Windows
LAXTHLACC1,eb1b27a9dd534c939ff995bb7d1b6383,54-05-DB-BA-BA-F5,Windows 11,LENOVO,2026-03-05T21:43:09Z,Managed,55e6e6ec49e24d729590ba1c564967e8,SensorGroupingTags/Hollywood_Grande,Default-First-Site-Name,Windows
LAXTHLPURMGR2,eb1b27a9dd534c939ff995bb7d1b6383,"6C-24-08-02-60-10, 6C-24-08-02-60-0F, 50-C2-E8-F4-E6-C5",Windows 11,LENOVO,2026-03-05T21:38:09Z,Managed,f468e2b3130e4e249a1c9be3b383048d,SensorGroupingTags/Hollywood_Grande,Default-First-Site-Name,Windows
LAXTHSIMCAPS,eb1b27a9dd534c939ff995bb7d1b6383,D8-BB-C1-BC-58-02,Windows 10,LENOVO,2026-03-05T21:43:31Z,Managed,9ad5180b56264e24abc1dd8a2941ae30,SensorGroupingTags/Hollywood_Grande,,Windows
LAXTOH-DC,2d6996de01304da5a7f97b91c1bf0174,B4-7A-F1-2F-5C-51,Windows Server 2019,HPE,2026-03-05T21:45:42Z,Managed,4ed1d712a79f447c9f4edfc092bd26f2,SensorGroupingTags/Hollywood_Volume,Default-First-Site-Name,Windows
LAXTOH-DC1,2d6996de01304da5a7f97b91c1bf0174,B4-7A-F1-2F-50-29,Windows Server 2019,HPE,2026-03-05T21:51:12Z,Managed,be63680bcc4a460ab573feebd8cf382b,SensorGroupingTags/Hollywood_Volume,Default-First-Site-Name,Windows
LAXTOH-SPARE1,2d6996de01304da5a7f97b91c1bf0174,B4-7A-F1-2F-39-55,Windows Server 2019,HPE,2026-03-05T21:25:45Z,Managed,143688c829694cf89ad9b4adcbbc8556,SensorGroupingTags/Hollywood_Volume,Default-First-Site-Name,Windows
LAXTOH-SUNBELT,2d6996de01304da5a7f97b91c1bf0174,D8-BB-C1-7B-65-55,Windows 11,LENOVO,2026-03-05T21:43:33Z,Managed,8e68b0ea488a46cb9c4d8a358101d6d0,SensorGroupingTags/Hollywood_Volume,,Windows
LAXTOH-WS1,2d6996de01304da5a7f97b91c1bf0174,"90-2E-16-BD-07-23, 00-09-0F-AA-00-01",Windows 11,LENOVO,2026-03-05T22:05:27Z,Managed,de747562a4fb4418870256655c68d1af,SensorGroupingTags/Hollywood_Volume,Default-First-Site-Name,Windows
MARTINAPC,c3c1fb151d2c4ecca3286b9b5fcfefb1,38-BA-F8-32-7C-BA,Windows 11,Intel(R) Client Systems,2026-03-05T04:27:27Z,Managed,f32462baae4249d18699b1c2eee3eda8,SensorGroupingTags/Diversity_HS_Los_Angeles,,Windows
MBI-BEACHCAM,3b9e1794d2764b5dbfc4340ed8f8f80b,6C-4B-90-35-EA-00,Windows 10,LENOVO,2026-03-05T21:38:35Z,Managed,d0c49ca5293e4bcb88a2b75ba5f441c3,SensorGroupingTags/Malibu_Beach_Inn,,Windows
MBI-CHEF-DT2,3b9e1794d2764b5dbfc4340ed8f8f80b,18-3D-2D-EF-4B-EC,Windows 11,LENOVO,2026-03-05T21:36:22Z,Managed,11be2b3c0c254f23851a1ad71453bfe0,SensorGroupingTags/Malibu_Beach_Inn,Default-First-Site-Name,Windows
MBI-DC2,3b9e1794d2764b5dbfc4340ed8f8f80b,00-15-5D-53-DF-06,Windows Server 2019,Microsoft Corporation,2026-03-05T21:58:09Z,Managed,edb5dbca8e0548ec90d63f5a4de5b92d,SensorGroupingTags/Malibu_Beach_Inn,Default-First-Site-Name,Windows
MBI-EVENTS,3b9e1794d2764b5dbfc4340ed8f8f80b,"74-5D-22-51-EB-55, C8-8A-9A-D2-5B-C2",Windows 11,LENOVO,2026-03-05T21:37:30Z,Managed,5e5d6792438f4b22a4dd0713778e603f,SensorGroupingTags/Malibu_Beach_Inn,Default-First-Site-Name,Windows
MBI-FDMIDDLE,3b9e1794d2764b5dbfc4340ed8f8f80b,"54-05-DB-26-C5-D9, 34-2E-B7-52-72-86",Windows 11,LENOVO,2026-03-05T21:49:58Z,Managed,24779568ca934a0892b8891188f722ef,SensorGroupingTags/Malibu_Beach_Inn,Default-First-Site-Name,Windows
MBI-FDRIGHT,3b9e1794d2764b5dbfc4340ed8f8f80b,"FC-5C-EE-87-AD-5E, 4C-49-6C-64-DB-DD",Windows 11,LENOVO,2026-03-05T22:04:12Z,Managed,15b7bc90523b4955a005b22d9d4a604e,SensorGroupingTags/Malibu_Beach_Inn,Default-First-Site-Name,Windows
MBI-HYPERVSVR2,3b9e1794d2764b5dbfc4340ed8f8f80b,"8C-84-74-2C-73-30, 8C-84-74-2C-73-33, 8C-84-74-2C-73-32",Windows Server 2025,Dell Inc.,2026-03-05T21:47:40Z,Managed,9c3e4bfbb3c846b2ab21ce6f785e397f,SensorGroupingTags/Malibu_Beach_Inn,,Windows
MBI-L-001,3b9e1794d2764b5dbfc4340ed8f8f80b,"00-09-0F-FE-00-01, C4-3D-1A-D0-E2-CE",Windows 11,LENOVO,2026-03-05T22:00:42Z,Managed,aef0df8aced44e07b7ca50eef9649d9c,SensorGroupingTags/Malibu_Beach_Inn,Default-First-Site-Name,Windows
MBI-OPI3,3b9e1794d2764b5dbfc4340ed8f8f80b,00-15-5D-53-DF-01,Windows Server 2025,Microsoft Corporation,2026-03-05T21:43:13Z,Managed,c3bda7543fbd4d3c994e3528e961d9aa,SensorGroupingTags/Malibu_Beach_Inn,Default-First-Site-Name,Windows
MBI-REMAX4,3b9e1794d2764b5dbfc4340ed8f8f80b,18-60-24-AD-7F-3E,Windows 10,HP,2026-03-05T22:00:46Z,Managed,0c98a4b1fbc3468ea462e84949df8754,SensorGroupingTags/Malibu_Beach_Inn,Default-First-Site-Name,Windows
MBI-WS4,3b9e1794d2764b5dbfc4340ed8f8f80b,E8-80-88-A3-B7-03,Windows 11,LENOVO,2026-03-05T21:37:00Z,Managed,0b2ac04beadf4f1496e6ddff5a2e00ff,SensorGroupingTags/Malibu_Beach_Inn,Default-First-Site-Name,Windows
METROPOLIS,5d0b241545e64e9ba992116f7ca3e27f,A4-BB-6D-B8-05-3F,Windows 10,Dell Inc.,2026-03-05T21:35:36Z,Managed,02700ee970bb422896ce7efeaa0bdf02,SensorGroupingTags/Miyako_Hotel_Los_Angeles,,Windows
MHHT-025,5e247f20275641c49a45fb35c8a2892f,74-5D-22-06-69-74,Windows 11,LENOVO,2026-03-05T21:52:23Z,Managed,cb6dce68ac8641019bb3989c47b111e6,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MHHT-026,5e247f20275641c49a45fb35c8a2892f,74-5D-22-06-69-5B,Windows 11,LENOVO,2026-03-05T22:03:58Z,Managed,db88e529bd8a4c4e9fef8d6feb0ce33d,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MHHT-028,5e247f20275641c49a45fb35c8a2892f,FC-5C-EE-9E-92-6B,Windows 11,LENOVO,2026-03-05T21:35:43Z,Managed,9cbd019d67824283814d656b3f1c709c,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MHHT-08,5e247f20275641c49a45fb35c8a2892f,C8-53-09-62-B6-90,Windows 11,LENOVO,2026-03-05T08:06:40Z,Managed,e2abaa4fb37b4192851581290f47c3fd,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MHHT-IFC2,5e247f20275641c49a45fb35c8a2892f,C8-D9-D2-37-68-10,Windows 10,HP,2026-03-05T22:01:52Z,Managed,0b6d1dd9f35a4ae1b30849d7796bfe9b,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MHHT-LP-005,5e247f20275641c49a45fb35c8a2892f,"68-DA-73-A8-6E-4A, 10-5F-AD-B2-E4-86",Windows 11,Microsoft Corporation,2026-03-05T21:41:28Z,Managed,fbb4cce85b0445069d875655978d9abc,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MHHT-LP-006,5e247f20275641c49a45fb35c8a2892f,"FC-5C-EE-F6-41-07, D4-F3-2D-B0-A5-90",Windows 11,LENOVO,2026-03-05T21:48:50Z,Managed,999559e2ef1b4df7ab08ad494c766250,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MHHT-LP-007,5e247f20275641c49a45fb35c8a2892f,C4-C6-E6-0E-DC-0D,Windows 11,LENOVO,2026-03-05T21:47:42Z,Managed,7597d5c11e074a20a853f0ca6f79ec57,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MHHTFDC01,5e247f20275641c49a45fb35c8a2892f,6C-24-08-8A-FB-AD,Windows 11,LENOVO,2026-03-05T21:58:40Z,Managed,96fa6fa179134191862adc218f2e9e8c,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MHHTFDC02,5e247f20275641c49a45fb35c8a2892f,6C-24-08-8A-F5-A4,Windows 11,LENOVO,2026-03-05T21:36:41Z,Managed,9bf6740ffe8f49c09a1c730723c1254f,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MHHTHSKPC01,5e247f20275641c49a45fb35c8a2892f,74-5D-22-40-05-8B,Windows 11,LENOVO,2026-03-05T21:44:32Z,Managed,1aa22c13482b4b14aa849273ff15727f,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MHHTHSKPC02,5e247f20275641c49a45fb35c8a2892f,74-5D-22-4D-5A-DD,Windows 11,LENOVO,2026-03-05T22:03:26Z,Managed,e5618aaca7d046e5b06225bb15df676d,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MHHTSALESC01,5e247f20275641c49a45fb35c8a2892f,"6C-24-08-8A-F3-82, 54-6C-EB-A2-E7-4D",Windows 11,LENOVO,2026-03-05T02:55:58Z,Managed,3a9fd9bc29254c33a9c6b6fc18a03db1,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MHHWS01,5e247f20275641c49a45fb35c8a2892f,00-A0-A4-2A-15-CB,Windows 10,"Oracle America, Inc",2026-03-03T17:06:41Z,Managed,c3c9d0806c254543868f0eea19679bd8,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,,Windows
MHHWS03,5e247f20275641c49a45fb35c8a2892f,00-A0-A4-2A-15-8A,Windows 10,"Oracle America, Inc",2026-03-05T21:50:56Z,Managed,d172fab26f47455bbd4a99bbd4934389,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,,Windows
MHLA-IFC-W10,5d0b241545e64e9ba992116f7ca3e27f,8C-04-BA-A6-B8-4E,Windows 10,Dell Inc.,2026-03-05T21:41:42Z,Managed,48dc7e638915439ebe66b6d668df5b55,SensorGroupingTags/Miyako_Hotel_Los_Angeles,,Windows
MHLA-LAP-WS11,5d0b241545e64e9ba992116f7ca3e27f,C4-C6-E6-1C-7A-EA,Windows 11,LENOVO,2026-03-05T21:59:52Z,Managed,40a454c30da04bd48e15efdaa702f256,SensorGroupingTags/Miyako_Hotel_Los_Angeles,Downtown,Windows
MHLA-LAP-WS12,5d0b241545e64e9ba992116f7ca3e27f,C4-C6-E6-1C-81-1C,Windows 11,LENOVO,2026-03-05T21:37:51Z,Managed,de0c4275a12e470ea78262b9370289fd,SensorGroupingTags/Miyako_Hotel_Los_Angeles,Downtown,Windows
MHLA-LAP-WS14,5d0b241545e64e9ba992116f7ca3e27f,"C4-EF-BB-E5-BE-94, E8-B0-C5-99-28-0C",Windows 11,LENOVO,2026-03-05T21:40:40Z,Managed,7917df0461cb41f8ae8617c400d999bf,SensorGroupingTags/Miyako_Hotel_Los_Angeles,Downtown,Windows
MHLA-LAP-WS9,5d0b241545e64e9ba992116f7ca3e27f,60-6D-3C-76-DA-A9,Windows 11,LENOVO,2026-03-05T21:55:47Z,Managed,10eb591fba3546ac991a81b4240a053f,SensorGroupingTags/Miyako_Hotel_Los_Angeles,Downtown,Windows
MHLA-WS11,5d0b241545e64e9ba992116f7ca3e27f,"C4-EF-BB-B1-49-8F, 54-E4-ED-18-86-8E",Windows 11,LENOVO,2026-03-05T21:52:45Z,Managed,127876cc2b204409b8deeeaf1beefb87,SensorGroupingTags/Miyako_Hotel_Los_Angeles,Downtown,Windows
MHLA-WS6,5d0b241545e64e9ba992116f7ca3e27f,"E4-A8-DF-D0-ED-A8, E0-0A-F6-90-67-4D",Windows 11,LENOVO,2026-03-05T21:41:43Z,Managed,0679439b58f04bfa924e93ad6aced838,SensorGroupingTags/Miyako_Hotel_Los_Angeles,Downtown,Windows
MHLA-WS7,5d0b241545e64e9ba992116f7ca3e27f,FC-5C-EE-62-A9-D0,Windows 11,LENOVO,2026-03-05T21:24:03Z,Managed,a4663d0792fb486bb635da7a887fce2a,SensorGroupingTags/Miyako_Hotel_Los_Angeles,Downtown,Windows
MIACORPLAPT008,f9bd66cd531849bfba240bf27ba7dca2,"F4-A8-0D-1F-CE-E5, C0-3C-59-6F-97-9E",Windows 11,LENOVO,2026-03-05T21:23:53Z,Managed,f2ae905986124f188ddcf47e2b7f37f9,SensorGroupingTags/Sydell_Miami,,Windows
MICROS-SVR,67d75ffb4a9e4cb9940fcd1b4f4875c6,20-67-7C-D8-73-0D,Windows Server 2012 R2,HP,2026-03-03T18:24:12Z,Managed,b93f5b2bec81457cad8757d1d2364112,SensorGroupingTags/San_Ysidro_Ranch,,Windows
MIWA-SYSTEM,5e247f20275641c49a45fb35c8a2892f,C8-D9-D2-35-85-14,Windows 10,HP,2026-03-05T21:44:43Z,Managed,744a4f143cc243319ccb5aa89aba0371,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MIYLA-MDF-DC01,5d0b241545e64e9ba992116f7ca3e27f,00-15-5D-01-B5-04,Windows Server 2022,Microsoft Corporation,2026-03-05T22:03:36Z,Managed,b0e4cd7099ad4b63bc64787624ef92fe,SensorGroupingTags/Miyako_Hotel_Los_Angeles,Downtown,Windows
MIYLA-MDF-DC02,5d0b241545e64e9ba992116f7ca3e27f,00-15-5D-01-B5-05,Windows Server 2022,Microsoft Corporation,2026-03-05T22:03:38Z,Managed,6b0346e1803645b096ae610b47e434fa,SensorGroupingTags/Miyako_Hotel_Los_Angeles,Downtown,Windows
MIYLA-MDF-FP01,5d0b241545e64e9ba992116f7ca3e27f,00-15-5D-01-B5-06,Windows Server 2022,Microsoft Corporation,2026-03-05T21:31:20Z,Managed,81b0d95e404b468790ccf8469b6b97cb,SensorGroupingTags/Miyako_Hotel_Los_Angeles,Downtown,Windows
MIYTR-MDF-IFC,5e247f20275641c49a45fb35c8a2892f,00-15-5D-02-7A-07,Windows Server 2022,Microsoft Corporation,2026-03-05T21:57:32Z,Managed,bbea6cb915a94fdf92b283be06ec5924,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MIYTR-MDF-MIWAK,5e247f20275641c49a45fb35c8a2892f,00-15-5D-02-7A-0A,Windows Server 2022,Microsoft Corporation,2026-03-05T22:02:51Z,Managed,dc5e53ada2704bdb824f74df0226bf23,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MIYTR-MDF-PHONE,5e247f20275641c49a45fb35c8a2892f,00-15-5D-02-7A-0B,Windows Server 2022,Microsoft Corporation,2026-03-05T22:02:51Z,Managed,715032080a5444399bfe83e0e1319fe1,SensorGroupingTags/Miyako_Hybrid_Hotel_Torrance,Torrance,Windows
MM,4e8a9020b1b14252a7497d466a4430e4,60-DD-8E-75-48-24,Windows 11,HP,2026-03-05T21:05:42Z,Managed,ee90f1f1b95f4ac49d7acd088b7a398f,SensorGroupingTags/Diversity_HS_Tustin_Dow,,Windows
MOZ-DT-02,5b18069caf854c05b2ec8debfd83e5f8,C4-C6-E6-AF-C7-D4,Windows 11,LENOVO,2026-03-05T21:29:43Z,Managed,995b479918384fa8a97629cd4f03cda8,SensorGroupingTags/Osteria_Mozza,,Windows
MOZ-DT-04,5b18069caf854c05b2ec8debfd83e5f8,C4-EF-BB-AC-B8-C7,Windows 11,LENOVO,2026-03-05T21:37:39Z,Managed,a3c4f1b7bb004d8082654f8b84d4d397,SensorGroupingTags/Osteria_Mozza,,Windows
MOZCMGR1,5b18069caf854c05b2ec8debfd83e5f8,D8-BB-C1-C4-9D-4A,Windows 11,LENOVO,2026-03-05T21:47:50Z,Managed,2a7781be183f4cee8d4cca4bef6fea17,SensorGroupingTags/Osteria_Mozza,,Windows
MTGWS1,6c0ce8624a8c40bd9ffdcbe04b3777ee,04-7C-16-6A-41-A1,Windows 11,LENOVO,2026-03-05T21:57:04Z,Managed,9f1d2226e30146819a94e83fde0483ed,SensorGroupingTags/Chi_Spacca,,Windows
NEXAUDIT,074235de3b0547f0bc97e35ec8cec8ac,BC-24-11-CE-94-97,Windows 11,QEMU,2026-03-05T21:47:40Z,Managed,51cfcc0d8e3340f1a643e64656a0d0c3,SensorGroupingTags/Nexplay,,Windows
NEXS-JVS01,074235de3b0547f0bc97e35ec8cec8ac,2C-0D-A7-ED-E1-08,Windows 11,AZW,2026-03-05T21:36:08Z,Managed,5adf12b2bf5b4cd8abdae1ceceaebf73,SensorGroupingTags/Nexplay,,Windows
