Hostname,Host groups,MAC address,OS version,Manufacturer,Last seen,Asset management,Sensor ID,Tags,Site name,Platform,Site Name,Device Hostname,Device Description,Software,Version
hrhchrgen2,df41f96ec07043a699672ae194a34a75,98-FA-9B-28-CC-C0,Windows 11,LENOVO,2026-03-05T21:37:31Z,Managed,a429852c3f454177bf5d4bdaa266f043,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhchrgen2,Melissa Cantarero ??Sales & Catering Coordinator,Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.40649,12.0.40649.5
hrhchrgen2,df41f96ec07043a699672ae194a34a75,98-FA-9B-28-CC-C0,Windows 11,LENOVO,2026-03-05T21:37:31Z,Managed,a429852c3f454177bf5d4bdaa266f043,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhchrgen2,Melissa Cantarero ??Sales & Catering Coordinator,Google Chrome,143.0.7499.171
hrhchrgen2,df41f96ec07043a699672ae194a34a75,98-FA-9B-28-CC-C0,Windows 11,LENOVO,2026-03-05T21:37:31Z,Managed,a429852c3f454177bf5d4bdaa266f043,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhchrgen2,Melissa Cantarero ??Sales & Catering Coordinator,Microsoft Visual C++ 2017 Redistributable (x64) - 14.11.25325,14.11.25325.0
hrhchrgen2,df41f96ec07043a699672ae194a34a75,98-FA-9B-28-CC-C0,Windows 11,LENOVO,2026-03-05T21:37:31Z,Managed,a429852c3f454177bf5d4bdaa266f043,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhchrgen2,Melissa Cantarero ??Sales & Catering Coordinator,Datto RMM,4.4.10516.10516
hrhchrgen2,df41f96ec07043a699672ae194a34a75,98-FA-9B-28-CC-C0,Windows 11,LENOVO,2026-03-05T21:37:31Z,Managed,a429852c3f454177bf5d4bdaa266f043,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhchrgen2,Melissa Cantarero ??Sales & Catering Coordinator,Adobe Acrobat (64-bit),25.001.20997
hrhchrgen2,df41f96ec07043a699672ae194a34a75,98-FA-9B-28-CC-C0,Windows 11,LENOVO,2026-03-05T21:37:31Z,Managed,a429852c3f454177bf5d4bdaa266f043,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhchrgen2,Melissa Cantarero ??Sales & Catering Coordinator,Advanced Monitoring Agent GP,1.0.0
hrhchrgen2,df41f96ec07043a699672ae194a34a75,98-FA-9B-28-CC-C0,Windows 11,LENOVO,2026-03-05T21:37:31Z,Managed,a429852c3f454177bf5d4bdaa266f043,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhchrgen2,Melissa Cantarero ??Sales & Catering Coordinator,Realtek High Definition Audio Driver,6.0.1.8648
hrhchrgen2,df41f96ec07043a699672ae194a34a75,98-FA-9B-28-CC-C0,Windows 11,LENOVO,2026-03-05T21:37:31Z,Managed,a429852c3f454177bf5d4bdaa266f043,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhchrgen2,Melissa Cantarero ??Sales & Catering Coordinator,Sentinel Agent,25.1.334
hrhchrgen2,df41f96ec07043a699672ae194a34a75,98-FA-9B-28-CC-C0,Windows 11,LENOVO,2026-03-05T21:37:31Z,Managed,a429852c3f454177bf5d4bdaa266f043,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhchrgen2,Melissa Cantarero ??Sales & Catering Coordinator,TightVNC 2.0.4,2.0.4
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Intel? PROSet/Wireless Software,20.120.0
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Intel? PROSet/Wireless Software,21.40.1.0u
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Java 8 Update 341,8.0.3410.10
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Lenovo Vantage Service,4.2511.18.0
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Microsoft 365 Apps for business - en-us,16.0.19426.20218
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Microsoft Edge,143.0.3650.96
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Microsoft OneDrive,25.224.1116.0003
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Microsoft Search in Bing,2.0.2
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Microsoft Silverlight,5.1.50918.0
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Microsoft Teams classic,1.7.00.13456
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Microsoft Teams classic,1.8.00.27654
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Microsoft Teams Meeting Add-in for Microsoft Office,1.25.28902
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Microsoft Update Health Tools,5.72.0.0
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.40649,12.0.40649.5
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Microsoft Visual C++ 2017 Redistributable (x64) - 14.11.25325,14.11.25325.0
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Npcap OEM,1.79
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Realtek Audio Driver,6.0.9403.1
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Intel(R) Processor Graphics,26.20.100.7372
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Windows Driver Package - Silicon Laboratories Inc. (WinUSB) USB  (11/06/2015 6.7.2.0),11/06/2015 6.7.2.0
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Visionline,1.26.1.3
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),VeriScan,3.17.1.26
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),TightVNC,2.8.63.0
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Teams Machine-Wide Installer,1.7.0.6058
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Sentinel Agent,25.1.334
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),GoTo Opener,1.0.533
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Datto RMM,4.4.10516.10516
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Advanced Monitoring Agent GP,1.0.0
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Advanced IP Scanner 2.5,2.5.3850
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Adobe Acrobat (64-bit),25.001.20997
hrhcfd5,df41f96ec07043a699672ae194a34a75,98-FA-9B-2F-FA-C3,Windows 11,LENOVO,2026-03-05T21:41:08Z,Managed,6767b376bfb942f98f3e32728e5b781d,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd5,Front Desk (FAR RIGHT),Google Chrome,143.0.7499.170
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),Windows PC Health Check,3.6.2204.08001
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),Visionline,1.26.1.3
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),Update for x64-based Windows Systems (KB5001716),8.94.0.0
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),TightVNC,2.8.63.0
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),Teams Machine-Wide Installer,1.5.0.8070
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),Synaptics HD Audio,8.65.321.20
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),Npcap OEM,1.79
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.40649,12.0.40649.5
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),Microsoft Update Health Tools,3.74.0.0
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),Microsoft Teams Meeting Add-in for Microsoft Office,1.25.28902
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),Microsoft Edge,133.0.3065.82
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),Microsoft OneDrive,25.224.1116.0003
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),Microsoft 365 Apps for business - en-us,16.0.18429.20158
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),Java 8 Update 341,8.0.3410.10
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),Datto RMM,4.4.10516.10516
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),Advanced Monitoring Agent GP,1.0.0
hrhcfd2,df41f96ec07043a699672ae194a34a75,40-B0-34-F4-AE-7A,Windows 10,HP,2026-03-05T21:32:26Z,Managed,8d2e4da26bd94b538552b78096e137ff,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfd2,Front Desk (MIDDLE),Adobe Acrobat Reader DC,18.011.20040
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Adobe Acrobat Reader,23.003.20244
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Advanced Monitoring Agent GP,1.0.0
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Citrix Workspace 2503,25.3.2.196
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Datto RMM,4.4.10516.10516
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),EMCClient,1.00.0000
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),EMC,4.0.0000.65
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Realtek Audio Driver,6.0.9403.1
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Sentinel Agent,25.1.334
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Zoom,5.8.2048
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Visionline,1.21.1.16
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Teams Machine-Wide Installer,1.2.0.34161
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),SetupEMCPermissions,1.0.0
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),HP LaserJet 400 M401,15.0.15189.1272
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Google Chrome,143.0.7499.170
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Foxit PDF Reader,2025.3.0.35737
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Java 8 Update 361,8.0.3610.9
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Lenovo Vantage Service,4.2511.18.0
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Micros 9700 HMS,4.0.0000.65
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Microsoft 365 Apps for business - en-us,16.0.19426.20218
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Microsoft Edge,143.0.3650.96
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Microsoft GameInput,10.1.26100.6879
hrhcfbmgr1,df41f96ec07043a699672ae194a34a75,98-FA-9B-25-55-B1,Windows 11,LENOVO,2026-03-05T21:29:12Z,Managed,8ff1618802bb44dd9db74868176ed8bf,the hollywood roosevelt,Default-First-Site-Name,Windows,the hollywood roosevelt,hrhcfbmgr1,F&B Managers (SHARED),Microsoft OneDrive,25.224.1116.0003
